#OK
#SQL= SELECT                 
#	           MORF.* ,            
#	           SH.BlackHoleMass as MasaANegro ,                
#	           SH.BlackHoleMassAccretionRate as AcrecionMasaANegro ,                
#	           SH.Mass as Masa ,                
#	           SH.MassType_DM as MasaMateriaOscura ,            
#	           SH.MassType_Gas as MasaGas       
#	                      
#	       	                           
#	        FROM                 
#	           RecalL0025N0752_Morphokinem as MORF,                 
#	           RecalL0025N0752_Subhalo as SH                 
#	       	                           
#	        WHERE                 
#	           MORF.GalaxyID = SH.GalaxyID AND    
#	           MORF.DMEllipticity < 1
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 17 millisec
#COLUMN 1 name=GalaxyID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=DMEllipticity JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 3 name=DiscToTotal JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 4 name=DispAnisotropy JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 5 name=Ellipticity JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 6 name=KappaCoRot JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 7 name=MedOrbitCircu JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 8 name=RotToDispRatio JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 9 name=Triaxiality JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 10 name=MasaANegro JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=AcrecionMasaANegro JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=Masa JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=MasaMateriaOscura JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=MasaGas JDBC_TYPE=7 JDBC_TYPENAME=real
GalaxyID,DMEllipticity,DiscToTotal,DispAnisotropy,Ellipticity,KappaCoRot,MedOrbitCircu,RotToDispRatio,Triaxiality,MasaANegro,AcrecionMasaANegro,Masa,MasaMateriaOscura,MasaGas
33292,0.4842234464052889,0.12343560420364841,-0.06610453064405508,0.5655262642771772,0.15791701666547833,0.05515911455395545,0.1175638622665637,0.8357933598860618,147579.95,7.0201115E-14,3.48360986E9,3.04788019E9,2.88683008E8
33293,0.5312831581988906,0.15612165407777812,0.2757169269229449,0.5699815530266577,0.2289120253418673,0.10069730524668384,0.17178833368244797,0.8004653014294709,147573.89,1.3083963E-13,5.2941251E9,4.3918561E9,7.7128877E8
33294,0.5018058987211973,0.11577169204597548,0.4506513108662801,0.5863512659308134,0.23016334320503962,0.07679309051181898,0.11953063271517664,0.7444175085645933,147573.8,1.4931405E-11,2.54095483E10,2.27639685E10,2.52422323E9
33295,0.5084748992856427,0.15009818895079685,0.1612908252187113,0.5663961236350767,0.19757938446695092,0.09489748588665124,0.17407039481413383,0.8154111328240732,147573.64,6.362387E-11,3.5199717E10,3.20481874E10,3.05444966E9
33296,0.48824196353519167,0.1309232401982905,0.25448250233731584,0.6102105304583585,0.21905432159442836,0.07441774231538548,0.14073100301331617,0.8473715422023562,147573.22,2.3556456E-14,3.37316557E10,3.08217631E10,2.82784154E9
33297,0.5452503052831531,0.3009761426643943,0.07223946504706191,0.6012446034206678,0.2202861536821802,0.1511710858111463,0.24927643459061985,0.8869127605765328,147573.2,9.5757956E-14,3.5269759E10,3.23766067E10,2.82602342E9
33298,0.5319082326083098,0.43492329330636004,0.3699746604843711,0.517151600581214,0.2922644728452568,0.2911910365557433,0.5103083917250273,0.8170469756487918,147572.73,7.694456E-13,3.0815191E10,2.89033585E10,1.85744282E9
33706,0.23791576082485377,0.4451367886418631,0.4996016313174483,0.5570432378130343,0.3887387073343642,0.3625493888131609,0.653091723711182,0.1380114075575385,302952.38,1.3217066E-11,3.04921539E10,2.9800149E10,1.15969216E8
9629,0.4698398159437278,0.15913661464381168,0.13657859284275276,0.5698016983982499,0.1934655270562692,0.10188576906853085,0.22158126416873483,0.9143754490356661,0.0,0.0,2.53525146E9,2.14866432E9,3.23918496E8
9630,0.5010928008246716,0.034442631814354474,0.40357283072317107,0.5205059581161002,0.23534065581040906,0.08043797103210899,0.04823565870261677,0.717358399010902,147569.53,4.0067862E-13,1.28301076E10,1.09638851E10,1.79014106E9
9631,0.5464934823536434,0.07930695579087232,0.31425625845646066,0.5592743046791916,0.21873926648758235,0.05229296355194818,0.0854211825895532,0.5293270510086014,147569.53,8.672844E-14,2.7776596E10,2.40182661E10,3.6947241E9
9632,0.5616444729620562,0.14905215143477568,-0.21358111245124722,0.6231390736240738,0.12502599345199247,0.06318041686940788,0.1424839315186605,0.5942354968962252,147566.78,2.0021933E-12,2.9344297E10,2.58288148E10,3.45907251E9
10721,0.32650908037855586,0.289676789109959,0.31149852826298663,0.5034318496066661,0.3061001104637513,0.23818554957717564,0.39859690529668385,0.5912739498489843,147564.75,4.882348E-14,2.53496883E9,2.20683494E9,2.78204704E8
10722,0.43704144220424923,0.4284442923703795,0.11454650236894115,0.4596904491527821,0.3580648548670325,0.29910502859882626,0.5241115864055269,0.24448193478879576,147563.92,1.12839364E-13,5.3641231E9,4.7869292E9,5.27453408E8
10991,0.16288447965194464,0.08351426348372215,0.05754016539030271,0.0997904409375926,0.18920681699655012,0.044237346579439646,0.09525995360903527,0.13642979656795484,722226.6,1.4648122E-5,1.00376838E11,9.5268372E10,3.2014416E8
10992,0.2066338730427204,0.10305430006082794,0.047423701178332944,0.1504551323086334,0.18943126762613474,0.050221809207023294,0.1164726286173572,0.7008677991363079,687334.4,1.0141584E-6,9.7528127E10,9.2170813E10,5.8049293E8
10993,0.38143537515120396,0.12468443843483601,0.09129192402309183,0.21635213557748523,0.20364800730993346,0.058755844555769515,0.14446604553546816,0.9337821996236411,644350.25,2.2447596E-8,5.8663674E10,5.3172482E10,1.11949773E9
10994,0.3051453937490577,0.170252121319997,0.23443447389661487,0.3244149528342428,0.223309115420845,0.08544534931486206,0.1965747058746577,0.5160644730660686,447412.12,3.621631E-12,8.4365214E10,7.7132579E10,3.36246733E9
10995,0.3130244727458682,0.06729260246794977,0.10274614179530794,0.3285688152141649,0.1666859717671534,0.029053369323417053,0.06899567164405425,0.8823457859249976,446450.94,7.1600303E-9,2.05183959E11,1.93927578E11,7.8993331E9
10996,0.4491167883489855,0.049137179024485333,0.32797118914029877,0.5660330836407541,0.18690210668946192,0.020474684960411677,0.05385872822704036,0.9150349151854922,298745.22,7.2198955E-11,2.25128169E11,2.11765248E11,1.07473531E10
10997,0.40525686561184393,0.14257654913923257,0.08537819228959709,0.30369413965678116,0.18960667210742035,0.056609942288332896,0.15318561471456188,0.510459052434777,298510.0,6.401416E-11,2.28700996E11,2.14777987E11,1.17663539E10
10998,0.3148073460392078,0.1540341136011668,-0.20973365382667986,0.4019362544252656,0.17253753810469416,0.05854540144649954,0.1640516294742897,0.7527940806369637,298489.3,6.9599994E-12,1.97265474E11,1.84308892E11,1.12284733E10
10999,0.388449544890733,0.2027564617416885,-0.0957749473626408,0.48669467496113206,0.18557583350543216,0.07574501612304414,0.19732963449695085,0.7911043077256801,298484.84,2.051094E-9,1.82697017E11,1.68730165E11,1.25516626E10
11000,0.4764542231455485,0.2388148535437088,-0.44207689228954195,0.5648421555268748,0.1972561291950111,0.09077772219922378,0.26139454510931304,0.8679134059502832,298471.66,2.9004893E-8,1.85733317E11,1.71010916E11,1.36310436E10
11001,0.5090819700663928,0.2891070780755247,0.6689363214867725,0.59880266447318,0.24047083894188231,0.13766732012100502,0.3119274975422874,0.7610497367212139,147581.06,2.84107E-13,1.79363447E11,1.64550377E11,1.42173757E10
11002,0.4760994341819442,0.176791343241671,0.12166133381233568,0.5768523488471882,0.23580049692389884,0.09867261654408883,0.17196897667364602,0.7337941834977751,147580.58,1.195014E-12,2.23137731E10,1.87502203E10,3.32115482E9
11003,0.4235808169098192,0.22376399810657854,0.0390883085107705,0.4812929750911532,0.24123406465077107,0.08703227202154483,0.22174166592590544,0.7320731474995661,147580.55,1.972105E-15,1.899614E10,1.6625792E10,2.21540557E9
11004,0.4311924898262498,0.08551716978326507,0.3209116621138236,0.5855115207293734,0.17591604736649666,0.058651050979000176,0.10399155126888493,0.8087899606191679,147580.52,3.9240777E-11,3.6887646E10,3.33073326E10,3.45157914E9
11005,0.499854798919408,0.13579251302614903,0.23729972774996033,0.5982999087730683,0.18145543906458508,0.0781811525833572,0.12618884003886482,0.8822667512044539,147580.47,4.7810464E-13,5.3177246E10,4.8698216E10,4.3663642E9
11006,0.33987402712528514,0.07184500930909699,0.17733141001897623,0.6610224880155444,0.16288455731175053,0.055389918631598284,0.06850883892555676,0.8972245178259028,147580.4,3.5519303E-11,4.8280224E10,4.4363317E10,3.82431898E9
11007,0.5258996874228672,0.14081011250380937,0.08742675942231737,0.653314789953568,0.18757737272119224,0.057633133749978825,0.11197278908368309,0.8297844962189692,147574.53,1.8190874E-12,3.33128233E10,3.09696123E10,2.28689818E9
11667,0.3885579705980611,0.24312864224525332,0.1911885349603405,0.3816335083366328,0.2494006260529511,0.1571690933569139,0.317253536633649,0.49246087752761897,150890.23,1.5670213E-12,3.36547891E9,2.66007808E9,5.4797094E8
11668,0.46035817927895906,0.2765755677316619,0.3843074505693498,0.5728532568949214,0.3193491465101415,0.1382328256314111,0.34424479431143434,0.5352394579517155,150889.47,4.7333113E-11,9.9918791E10,8.9196847E10,1.04658842E10
11669,0.5231740042371822,0.22679972856683195,0.43476051133666127,0.6207916754009333,0.2701752319039108,0.10866466952813329,0.24832925423848554,0.7811735451766036,150889.4,2.7765856E-12,6.8989141E10,6.0275311E10,8.5269612E9
11670,0.5261747638366051,0.16341218635747168,0.3909722799947334,0.5445754011837876,0.2709357515383474,0.11369423058900838,0.18711055170620094,0.6668786423395064,150881.7,2.16011E-13,5.7230991E10,5.066752E10,6.4197361E9
11671,0.496171364946986,0.18447026616439965,0.4344637787340053,0.5794127527851705,0.2585165342069932,0.08520728512829645,0.1970447390312588,0.6281743181707046,150881.45,4.0003412E-13,4.799345E10,4.2007421E10,5.8662636E9
11672,0.5103750907877604,0.1850352379159652,0.5131251766936551,0.6459840985136336,0.24625183692786254,0.13961658860864823,0.22989297683948942,0.7685472184980214,150881.45,1.584668E-13,4.4948271E10,3.9686668E10,5.1532749E9
11673,0.5535339260065375,0.292883708974068,0.45011164646484414,0.6194430785066414,0.3091700239557678,0.2089670352227495,0.4254769623584113,0.73908643868962,150881.45,1.6193793E-13,3.4455736E10,3.04763761E10,3.92085453E9
12951,0.4869415240763032,0.29123951583147856,0.388622631624014,0.6131043322864924,0.25413588506198326,0.18664180665661656,0.29304709171115895,0.8646025952893619,147606.14,2.5249513E-13,3.67421184E9,3.23693338E9,3.14006816E8
12952,0.3948465325031857,0.11265668505938409,0.2877688914402844,0.6007140135191946,0.16718817319918367,0.09081237101016809,0.11523892262671197,0.9454929399697309,147606.14,1.8093877E-11,1.72735959E10,1.58138327E10,1.31345715E9
12953,0.3896958985207619,0.11324279956791539,0.3699301489200655,0.6227571334510611,0.17205855807920842,0.08014376946470152,0.120855729252668,0.9491351351980406,147603.23,4.3581257E-13,2.17457172E10,2.03123323E10,1.30976179E9
12954,0.43504806168204146,0.18943005003169144,0.36104244796036244,0.6324230483065629,0.17979043139389053,0.11791904264472579,0.17690166059854195,0.9791150164365158,147603.19,1.667272E-12,1.73962527E10,1.60465132E10,1.24437645E9
12955,0.5083626852176681,0.39543293711921446,0.30402368426005266,0.531674269808967,0.24501233095075559,0.2176182123660205,0.4078246038834083,0.8792357169515603,147602.3,6.0435246E-15,1.78814484E10,1.62949489E10,1.49652365E9
12956,0.5644333481555213,0.35752635788227005,0.05782338152877897,0.5602193532349737,0.23135005532718128,0.19914598803009248,0.39490339122722506,0.8581823974704016,147602.11,4.789331E-10,1.35981824E10,1.18691615E10,1.67425165E9
13596,0.26665040154034336,0.06408337349033821,0.015837963929173693,0.3644547522414806,0.23754753048528174,0.052186046015512556,0.07309627980434673,0.6056829812034569,0.0,0.0,1.14987622E9,1.08705702E9,0.0
13597,0.25097289572287074,0.17395598217029284,0.23525535262869857,0.2459539948429489,0.2314022944412495,0.08654216056681716,0.19141708130537818,0.4520795611417109,196320.45,3.294693E-14,1.98067149E9,1.71844685E9,1.83143696E8
13598,0.26793763834517437,0.14530450963244979,0.1084552004233903,0.2987396400634228,0.2065787674651545,0.08003153059641792,0.17446338398646555,0.2505705188617134,196320.39,7.895948E-11,2.63168819E9,2.29651405E9,2.55744384E8
13599,0.2551948557535022,0.224945268370206,0.18228728050500842,0.3102001800199984,0.2322948305273575,0.1354857473862313,0.219147696344004,0.655186573568961,196320.22,1.8932981E-13,6.1445304E9,5.5952532E9,4.61838944E8
13600,0.2745816207006371,0.3744957151522781,-0.22120521937272342,0.28460863006456383,0.25216962089991135,0.19356988975474107,0.4522469556513917,0.6518737687144905,196279.67,5.710631E-12,8.2052014E9,7.2215972E9,9.0674349E8
13601,0.28671113567841844,0.40548118690239143,-0.12644945477374203,0.21516513287296268,0.2778332228729264,0.24090071081760608,0.5422900733427567,0.7225370791019772,196279.44,4.860696E-13,9.2671252E9,8.3389522E9,8.5760122E8
13602,0.2870134479304085,0.3748572801523725,-0.6798672564661674,0.3184646282378467,0.2241726473155966,0.18924623224219464,0.4555936673260907,0.7280118753340956,196279.36,4.418697E-12,8.3213773E9,7.3549046E9,9.0455533E8
13603,0.3841386594244083,0.31526219516705667,-0.6094513128981174,0.49030794362433383,0.20227007079881457,0.1566839685993603,0.3398234607757111,0.9792449871170039,196279.11,9.253911E-13,1.41511834E10,1.26641531E10,1.43168384E9
13885,0.14899232885108527,0.407034816881204,0.4471077138913415,0.49873997828056726,0.34808127522404664,0.26108137613283866,0.4753775054451507,0.28634357481941836,446679.25,2.7377882E-9,9.8703024E10,9.6014893E10,4.30248832E8
13886,0.1737910049722079,0.44504940646845637,0.49128402313798947,0.5536123655476566,0.40037872827549376,0.2783603726917101,0.5719638577038865,0.36760145884089535,296611.16,5.970344E-12,7.9205777E10,7.6256387E10,7.8587654E8
13887,0.19532375842614458,0.46365777404230524,0.5395583579487321,0.5701886981958808,0.42343345377746644,0.24448980361613148,0.6307733256879383,0.4743337489520002,296549.8,1.178567E-11,1.00230668E11,9.6910467E10,1.24915238E9
13888,0.17420744043605663,0.4655580883243914,0.5218463961120772,0.5838864759802601,0.4278961879586658,0.30858376622398587,0.5972665487234776,0.4575308897359698,295647.72,1.4702597E-12,1.06328105E11,1.02269403E11,2.15222963E9
13889,0.17143155063714954,0.3886540373016957,0.5276344847350354,0.5547847632856371,0.3978800564262724,0.24574097720513238,0.4767809870601208,0.3778824817078487,295639.06,5.5859164E-13,1.36936923E11,1.31177619E11,4.06687974E9
13890,0.2746660660151494,0.39687036032678247,0.4978993175907024,0.5819076433638348,0.3872412467399227,0.26772966694740313,0.4887837960916999,0.5940926326057105,295627.25,7.829922E-9,1.57693739E11,1.49737554E11,6.4919204E9
13891,0.2146603171709215,0.3647207920571578,0.4698858656835232,0.5615028488570266,0.3605170871446965,0.2187611943956591,0.4235363990318293,0.46697125781963006,295284.53,3.4797665E-10,1.46547704E11,1.38771251E11,6.4459489E9
13892,0.24886818058595483,0.3129720449335943,0.4466017802712019,0.5665211437800566,0.3334016775706652,0.1940032193318878,0.36166368437122015,0.6379965929188839,295281.22,2.3740234E-11,1.41632094E11,1.3372742E11,6.6965806E9
17284,0.5579547731666417,0.1176686319755067,0.1119316780036711,0.6260837612130052,0.21279658799099183,0.06370957440173486,0.14238503899065288,0.8118206269854453,147593.4,4.5341966E-13,2.37042422E10,2.24137359E10,1.23547507E9
17952,0.2690294208269425,0.19751232128443708,0.4094075771031225,0.474131330452617,0.2924431373698756,0.1303870577815779,0.23299242039977924,0.4737234308648693,147800.06,1.1599281E-11,5.3358641E10,5.2499886E10,3.904794E7
17953,0.27217835682279823,0.2654223398305864,0.4183497761069829,0.47914486672546075,0.31808492312355025,0.16217303674775985,0.32186996632407866,0.4721419973970764,147789.7,3.159194E-13,5.0462937E10,4.9538048E10,1.0538216E8
17954,0.26038489783541485,0.2706124741404011,0.4939330594028626,0.5413131566306462,0.33178026031768393,0.16331172545304776,0.3278392251316286,0.40106691611887446,147786.47,1.3345487E-11,4.5822472E10,4.4635992E10,3.95291264E8
17955,0.2909033508859771,0.2207957174863754,0.4956012663051127,0.557983365718655,0.32529346516137436,0.1446787593388799,0.2724167844721599,0.5359960988585495,147778.22,1.2929623E-11,7.4665443E10,7.3106702E10,8.1731238E8
17956,0.32021747524136035,0.26071463356321345,0.4751624446721193,0.5773426798522661,0.32715141251702473,0.15863762740749535,0.30182853641212043,0.5643035133396257,147771.44,6.6701034E-13,8.5530452E10,8.3614925E10,1.22084224E9
17957,0.3390078404106587,0.1904180042684348,0.4465321734762753,0.5567674044626176,0.2866814811458333,0.1055614824805054,0.23161603288573024,0.5730199397198815,147768.61,2.383965E-11,8.7481426E10,8.5019492E10,1.84526579E9
17958,0.33482018868174634,0.14383489703313557,0.40134328835486455,0.5624291402548516,0.25347877303296174,0.07836656489458196,0.16373919122588376,0.7180750373529449,147762.4,1.4774401E-10,8.6216319E10,8.339193E10,2.25365734E9
17959,0.32248793979841883,0.18788665960624584,0.41554430486774707,0.5518891104413809,0.27018852105560703,0.11818537797578146,0.22149166880907356,0.7067333506840466,147756.34,3.8598036E-9,8.5060436E10,8.1883144E10,2.64438272E9
17960,0.3362281334320496,0.09441177568190517,0.3475481438562539,0.5460522046652594,0.2186744189678534,0.054385102746685274,0.11039214120006721,0.760111627612458,147754.45,8.959957E-10,8.3391726E10,8.018894E10,2.7211392E9
17961,0.35395491571726934,0.12440288027600632,0.3002997111126202,0.5323418970462788,0.20348022110443284,0.0748236191295482,0.14088898110085799,0.7927981485821942,147752.55,1.0639778E-11,7.9754682E10,7.620549E10,3.09564672E9
17962,0.38567262424511795,0.15837863497021032,0.2118287878541384,0.5078844383070042,0.21843722439319976,0.08299088862934083,0.1690056041126884,0.8105470685027095,147719.83,2.5971094E-12,7.2315748E10,6.9131739E10,2.79674675E9
17963,0.40621724369837664,0.23145611690003787,0.06291708410143537,0.46117210774014095,0.2232296580855422,0.11891861303475668,0.2661766387964859,0.7894265580924718,147708.86,1.13473356E-10,6.4415584E10,6.1496893E10,2.60223744E9
17964,0.35655352628985815,0.2677437791303744,-0.2680035599297077,0.4720202191773132,0.2178894517535261,0.12458021572690067,0.31470313900683755,0.8100255291819696,147700.11,3.1953191E-9,5.4245257E10,5.1651572E10,2.33114496E9
17965,0.41297765659111985,0.21452405189597978,-0.6460216910429069,0.47115012747098073,0.17232811359041894,0.09645606555823973,0.24266937439815967,0.8617203639984754,147698.28,9.416091E-11,4.4099887E10,4.166325E10,2.22582426E9
17966,0.46347569220420626,0.08618854113214336,-0.5346039050591118,0.5597153006856248,0.1379366468942344,0.02396937226969115,0.08033436141877213,0.8346808404596788,147698.16,1.1084468E-12,4.3314921E10,4.0566497E10,2.57750886E9
17967,0.4766027847121215,0.10453789794265911,-0.24136228275470195,0.5370490997768108,0.18264440752280023,0.04574798698418592,0.10633456364941875,0.8193614741031603,147697.75,3.569475E-11,4.1257914E10,3.8729286E10,2.38120499E9
17968,0.44739669890714073,0.21645057853765914,0.08325986099447658,0.5717715787913955,0.23594291830881395,0.10855022786249424,0.19615878017858807,0.8583157503935459,147614.81,6.121368E-11,4.2436096E10,4.0112042E10,2.22803968E9
17969,0.5470265804652863,0.18891319163918396,-0.1620165681851189,0.5742049554225701,0.2122742114809114,0.09381417314688538,0.19164395198055423,0.9294326940092302,147614.8,3.001473E-12,3.31213599E10,3.10653522E10,1.99430886E9
18847,0.30616639030464265,0.11720880856527482,-0.06235301992100095,0.4513982275575622,0.1862594141666808,0.05218987479542957,0.11533653026900734,0.7510100906240509,295206.53,8.202732E-12,4.3476959E10,4.166083E10,9.5860083E8
18848,0.43966547611020135,0.12442749530963249,0.40637407828836014,0.6476869953527855,0.21650778130165055,0.056461459179601305,0.13460589296501282,0.8566100039550929,295205.28,4.6377586E-9,3.8578573E10,3.4987E10,2.98325965E9
18849,0.4477053050789065,0.12913522315426607,0.4269818843144352,0.6337967821550479,0.2092781333054796,0.079844121353486,0.1485611869818161,0.8345293023912421,295205.16,6.7713404E-11,7.6724978E10,7.1199212E10,5.0592538E9
18850,0.4646282020292476,0.15834288042218525,0.44119634450135214,0.6048537373793,0.2026911456867947,0.07529404610909984,0.1487659882887672,0.8528570717656512,295205.03,6.5164237E-13,8.0016777E10,7.3772024E10,5.8647992E9
18851,0.4813895859710712,0.14658225466418173,0.45840251721052505,0.668985114697389,0.22128916123433978,0.08535339321272033,0.1497218468896599,0.9022357087187874,295204.53,7.294598E-12,7.6916343E10,7.0584787E10,6.0179246E9
18852,0.4320485965990971,0.1337983549398607,0.49803748337950193,0.6467065240395036,0.20546966993207214,0.0810175663690901,0.12780994639346355,0.94583495733634,295200.44,4.682307E-13,7.682456E10,7.0432088E10,6.1482112E9
18853,0.5189342464008704,0.17673126162132358,0.3455293536615789,0.6380453304473481,0.21663067301169256,0.1070812813033892,0.1868217088406201,0.8536941498882847,295198.5,5.811128E-12,7.7288686E10,7.0598115E10,6.4892308E9
18854,0.5395077975576124,0.21740451162796826,0.3520923979023898,0.6942735940352571,0.2809243441691779,0.1712075932313284,0.27763017737170814,0.9279942807638492,295196.78,9.896225E-10,7.5495236E10,6.8324626E10,7.0274703E9
18855,0.549022278018894,0.1479666262153192,-1.2568002164633536,0.6895155653487794,0.13520755193820794,0.03324115613269949,0.11591828767403338,0.9175008382314692,295196.12,6.5854514E-12,7.2099611E10,6.518222E10,6.807934E9
18856,0.5696593376431417,0.1578630747960228,0.24517032257885907,0.7636464200203433,0.13784922475255032,0.0991832499306257,0.1521689414903917,0.957624114693189,295189.47,6.45259E-11,7.3765052E10,6.7179393E10,6.5062799E9
19829,0.215323323828861,0.6690516703586522,0.2142829043100063,0.45647417664967394,0.4839697130681198,0.47327375687662576,1.0395521687224556,0.1432360202100932,297356.2,6.1437795E-12,3.30049167E10,2.94802125E10,1.78075507E9
19830,0.2337321941807784,0.7457502133924079,0.3286834694006362,0.5854509427492302,0.555528007571572,0.5711887411851196,1.2915150527176842,0.10245368104514502,297354.1,2.7008708E-12,7.9134614E10,7.3272738E10,4.373247E9
19831,0.22822418957551305,0.7194109663480817,0.4006913896098986,0.6149383940501301,0.5574437903530849,0.5602477674611679,1.2325920138758977,0.24125151803228312,297346.84,2.1345397E-13,9.4111326E10,8.680339E10,6.0006804E9
19832,0.26463698770849564,0.6831501163772865,0.41527501072545303,0.6237890320885173,0.5348283457272673,0.5274925198253875,1.1343987437294012,0.3507543612508116,297337.22,2.9547922E-10,9.3547438E10,8.5465473E10,6.9588081E9
19833,0.23520245219196867,0.6356540251565201,0.43797925382078395,0.6369976600820979,0.5257709914316406,0.48761310331326146,1.033242795317379,0.4251334326322979,297325.25,2.7896124E-7,9.2799386E10,8.4133618E10,7.7110441E9
19834,0.25199116460379123,0.6086263545572057,0.43978382727336773,0.6026173069121834,0.48889539792165665,0.43142441972134243,0.841909119402963,0.38871823739385153,297190.5,4.894635E-12,8.7836353E10,7.9988982E10,7.09229E9
19835,0.25695131326008647,0.5403355041065483,0.4219532844813346,0.5800864293805131,0.45499794782443936,0.39196214101002447,0.7466508017385751,0.5229674688072466,297166.38,1.7913797E-9,8.3216966E10,7.6058845E10,6.5079578E9
19836,0.279163616744036,0.4863381569362222,0.38172110005010995,0.566478800219469,0.38990137552399423,0.3367639704211609,0.5882617136982039,0.7023577002788167,296924.9,2.1943887E-8,7.9950234E10,7.300975E10,6.3704689E9
19837,0.29302504764623827,0.5263018732444097,0.3497580476310137,0.5302649014749186,0.3894587880473232,0.3472484809344334,0.6497188842768382,0.7628999032961085,295777.06,2.0877653E-8,7.847211E10,7.1700922E10,6.2718131E9
19839,0.22802182468520216,0.33311131490915546,0.29970131663696487,0.4567834558566456,0.2904027076850428,0.19595880837298008,0.38716518896285307,0.6491130979089826,147676.58,3.4962513E-10,6.5370882E10,5.9383374E10,5.7592412E9
19840,0.39692665061460586,0.38013258241855963,0.3627408758661581,0.4624702556437772,0.2858938914811789,0.23979007679027378,0.4607676001087882,0.5558138034156667,147672.55,1.9861095E-10,6.4145678E10,5.7536463E10,6.4541757E9
19841,0.3775938295234278,0.29475245175994014,0.34800643271357545,0.5813259881869706,0.2972361569579022,0.13076371165008557,0.276286012512869,0.8879237837486527,147670.44,7.4408014E-13,6.0144493E10,5.4135927E10,5.9088241E9
19842,0.5255165920083753,-0.03259638640440787,0.2146154073220019,0.5920049166282878,0.13997113097497965,-0.02233051219935851,0.03459124161553943,0.9508208390448633,147670.16,1.5990956E-9,4.7401079E10,4.286301E10,4.4695726E9
19843,0.3299080788279063,0.21554890891715695,0.42398029480799704,0.6295588932722208,0.226315563063872,0.06116167673299952,0.17543742876656399,0.9814653518123823,147669.44,2.8556605E-11,3.9096357E10,3.5678982E10,3.35683686E9
20356,0.32601635851456157,0.6415469601191164,0.23920430949630722,0.5625210507435783,0.43639009547816693,0.3727957692550302,0.9461276469136723,0.6448565971122352,147911.89,6.8005E-10,7.5718083E10,6.9235958E10,6.0980449E9
20357,0.18228053307858538,0.4116560797947343,0.4114194396000064,0.47727636425776676,0.43950249653200035,0.2948737472562365,0.4867387204954613,0.49466372791587077,147859.1,1.8501523E-10,1.02058721E10,9.125462E9,9.9000512E8
